Rank,Performance,Name,Year,Coach,Club,Venue,Date
21,41.63,Rebecca Todd,3,,"Blackpool, Wyre & Fylde",Nelson,6 Sep 15
23,41.20,Emily Cook,3,Lyn Orbell,Birchfield H,Birmingham,20 May 15
24,40.48,Ziana Azariah,2,Nigel Groves,Yeovil,Gateshead,11 Jul 15
25,40.44,Jade Miller,1,John Little,Carlisle Aspatria,Carlisle,13 Jun 15
26,39.80,Katy Whitley,1,John Parkin,Wrexham,Sportcity,8 Aug 15
27,39.73,Lana Fulcher,1,Malcolm Fenton,Ipswich,Bury St. Edmunds,14 Nov 15
28,39.54,Wallis Canning,2,Deborah Percy,Havant,Portsmouth,23 May 15
29,39.34,Jennifer Stevens,1,John Hillier,Tonbridge,Crawley,31 May 15
29,39.34,Sophie Jackson,2,,Rhondda,Yeovil,13 Sep 15
31,39.21,Evie Wilcox,1,,Andover,Andover,15 Aug 15
32,39.06,Sophie Merritt-Drew,1,David Callaway,Southampton,Poole,16 May 15
33,38.81,Paige Barnes,1,John Pearson,Marshall Milton Keynes,Woodford,10 Oct 15
34,38.56,Sophie Lewis,1,,North Ayrshire,Kilmarnock,22 May 15
35,38.40,Alice Bell,1,,Manx,Gateshead,11 Jul 15
36,38.24,Bethany Thomas,2,,Skyrac,Cleckheaton,20 Sep 15
37,38.08,Olivia Bullis,1,,Basildon,Luton,15 Aug 15
38,37.75,Alexandra Taylor-Lockett,2,,Scunthorpe & District AC (Defunct),Rotherham,8 Aug 15
39,37.69,Jemma Ibbetson,1,Matt Barton,Leeds City,Gateshead,28 Jun 15
40,37.67,Cathy Coleman,1,,Guildford & Godalming,Poole,16 May 15
41,37.65,Tamara Reid,3,,Croydon,Croydon,28 Jun 15
42,37.24,Chloe Nethery,2,,Pitreavie,Edinburgh,14 Jun 15
43,37.23,Ellie Bloomfield,2,Rob Careless,Ipswich,Bromley,8 Jun 15
44,36.77,Jordyn Robinson,2,,Epsom & Ewell,Ewell,22 Jul 15
45,36.75,Georgina Page,1,Barry Hawksworth,Sheffield & Dearne,Hutchesons,26 Jul 15
46,36.74,Hannah Walker,1,Jan Aarre,Birchfield H,Derby,13 Sep 15
47,36.38,Rosie Castle,2,Graham Arnold,City of Portsmouth,Chelmsford,31 May 15
48,36.25,Kelly Stewart,1,,Liverpool H,Ormskirk,8 Aug 15
49,36.24,Emma Fossett,1,Mark Chapman,Croydon,Eltham,20 Jun 15
50,36.05,Honor Slade,2,,Dorchester,Bournemouth,24 May 15
51,35.94,Abigail Reveley,1,Brian Walsh,Middlesbrough (Mandale),Middlesbrough,16 May 15
52,35.86,Natalie Robinson,2,Shaun Medlen,Orion,Chelmsford,16 May 15
53,35.72,Lianne Baker,3,,Worthing,Parliament Hill,25 Apr 15
54,35.64,Alessandra Stevens,1,Mick Shortland,Stevenage & North Herts,Stevenage,18 Apr 15
55,35.41,Victoria Hill,1,,Luton,Braintree,19 Jul 15
56,35.12,Bethany Pearson,1,Wendy Andrews,East Cheshire,Warrington,6 Sep 15
57,35.06,Alexandra Lockett,2,Matt Hammond,Scunthorpe & District AC (Defunct),Scunthorpe,18 Apr 15
58,35.01,Meegan Leih,2,,Longwood,Cleckheaton,7 Jun 15
59,34.99,Emily Baker,3,,Worthing,Perivale,20 Jun 15
60,34.48,Kaitlin Enderwick,2,,Middlesbrough & Cleveland,Whitley Bay,8 Aug 15
61,34.27,Katie Ord,2,Jim Green,Victoria Park City of Glasgow,Linwood,12 Sep 15
62,34.05,Michaela Whitton,1,,Reading AC,Harrow,18 Apr 15
63,33.89,Rebecca Spear,3,Colin Petty,North Devon,Poole,30 May 15
63,33.89,Erin Runcie,1,,Aberdeen,Grangemouth,12 Jun 15
65,33.59,Emma Robinson,1,Edel Meagher,Scunthorpe & District AC (Defunct),Scunthorpe,18 Apr 15
66,33.57,Sofia Ali,1,,Cardiff,Yeovil,13 Sep 15
67,33.08,Zoe Yule,1,,Livingston,Grangemouth,22 May 15
68,32.93,Melissa Moffett,2,,Ballymena & Antrim,Tullamore IRL,30 May 15
69,32.84,Megan Larkins,1,John Pearson,Braintree,Braintree,19 Sep 15
70,32.22,Annie Read,1,Lynn Hay,Corby,Corby,24 May 15
71,32.04,Elle Cockell,2,Robert Earle,Braintree,Colchester,3 May 15
72,31.97,Zoe Lynch,2,,Lancaster & Morecambe,Bolton,16 May 15
73,31.93,Alice Botting,2,Paul Dickenson,Windsor Slough Eton & Hounslow,Eton,4 Apr 15
74,31.70,Eleanor Frame,1,,Guildford & Godalming,Walthamstow,19 Dec 15
75,31.57,Alyce McCurdie,1,Michael Swain,Wakefield,Cudworth,23 May 15
76,31.38,Maya Smith,2,,South London,Coulsdon,22 Aug 15
77,30.96,Meaghan Elliott,3,,Rhondda,Newport,11 Jul 15
78,30.83,Caitlin Filby,2,,Dacorum,Hemel Hempstead,13 Sep 15
79,30.41,Isobel Akrill,2,,Preston,Spinkhill,18 Apr 15
80,30.13,Frankie Evans,1,,South London,Kingston,24 May 15
81,29.73,Laura Jones,3,,Andover,Andover,25 Apr 15
82,29.61,Amy Walter,1,Barry Symonds,Oxford City,Little Marlow,16 May 15
83,29.24,Samantha Dearn,1,,Halesowen,Telford,25 Apr 15
84,28.73,Megan Magrosky,1,Barry Symonds,Oxford City,Horspath,24 May 15
85,28.71,Jessica Bruton,2,Richard Turner,Enfield & Haringey,Stevenage,18 Apr 15
86,27.99,Rachel Laqeretabua,2,David Hull,Tonbridge,Harrow,18 Apr 15
87,27.26,Harriet Connor,3,John Curtin,St. Mary's Richmond,Kingston,13 May 15
88,27.12,Vikki Adams,1,Matt Barton,Leeds City,Rotherham,8 Aug 15
89,27.09,Claire Johnston,1,,Shetland,Jersey,30 Jun 15
90,26.75,Chloe Masterson,3,,TÃ­r Conaill,Antrim,15 May 15
91,26.67,Iris Maxfield,1,Shaun Medlen,Orion,Woodford,4 Aug 15
92,26.66,Toni Buckingham,1,,Barnsley AC,Grimsby,8 Aug 15
93,26.47,Morayo Benson,2,,Edinburgh AC,Spinkhill,18 Apr 15
94,26.15,Natalie Brown,1,,Newquay & Par,Exeter,19 Jul 15
95,25.81,Saskia Navaratnam,2,,Croydon,Dartford,15 Aug 15
96,25.77,Rownita Marston,1,Paul Filer,Bristol & West,Derby,10 May 15
97,25.70,Frances Milburn,1,Paul Wilson,Kidderminster & Stourport,Telford,13 Jun 15
98,25.67,Sydney Sopher,1,Carolyn Franks,Cheltenham,Swindon,22 Mar 15
99,25.23,Sabrina Fortune F20,2,Ian Robinson,Deeside AAC,Cardiff,4 Jul 15
100,25.08,Georgie Taylor,2,John Hillier,Havering,Ashford,31 May 15
101,24.71,Jade Simson,1,Stephen Endacott,City of Plymouth,Swansea,26 Jul 15
102,24.51,Lauren Whitehouse,1,,Wolverhampton & Bilston,Rugby,28 Jun 15
103,24.10,Alison Pringle,2,,Annan,Carlisle,9 Aug 15
104,23.46,Emma Duckworth,1,,Hyndburn,Preston,3 May 15
105,23.44,Megan Breen,2,,Herts Phoenix,Mile End,28 Jun 15
106,23.35,Lauren Howe,1,,Doncaster,Sheffield,8 Aug 15
107,23.16,Laura Middleton,2,,Northern Ireland Schs,Antrim,15 May 15
108,23.09,Lucy Dalton,2,,"Aldershot, Farnham & District",Aldershot,15 Aug 15
,49.80,Laeken Impey,2,Jack Kee,Marshall Milton Keynes,Bedford,20 Jun 15
