Rank,Performance,Name,Year,Coach,Club,Venue,Date
44,43.83,Mary-Lou Poore,2,Murray Grant,Mendip,Yeovil,13 Sep 15
45,42.89,Isobel Griffin Morris,1,David McKay,West Cheshire,Stockport,28 Jun 15
46,42.73,Amy Gilbert,1,,Woodford Green Essex Ladies,Bedford,19 Apr 15
47,42.27,Hannah Paisley,1,,Ayr Seaforth,Grangemouth,12 Jun 15
48,41.99,Leah Hillman,2,David Turner,Pendle,Blackpool,24 May 15
48,41.99,Chrissie Prince,2,Graham Felton,Royal Sutton Coldfield,Birmingham,19 Jul 15
50,41.76,Lydia Church,1,Tim Needham,Peterborough & Nene Valley,Peterborough,14 Jun 15
51,41.71,Katie Yorke,1,Graham Arnold,City of Portsmouth,Portsmouth,12 Sep 15
52,41.01,Carys Marsden,1,Michael Davies,Blackheath & Bromley,Birmingham,6 Sep 15
53,40.73,Tya Riddings,2,,Menai,Bangor,23 May 15
54,40.41,Elizabeth Eldridge,1,Sally Eldridge,Coventry,Telford,16 May 15
55,40.17,Bobbie-Louise Gannon,2,Paul Rees,Poole AC,Exeter,19 Jul 15
56,40.07,Cerys McGeachie,1,,Swansea,Neath,24 May 15
57,40.00,Poppy Bean,1,Rob Careless,Amber Valley & Erewash,Derby,13 Jun 15
58,39.64,Storm Judge,1,,Bedford & County,Little Marlow,16 May 15
59,39.59,Robyn Connolly,2,,Victoria Park City of Glasgow,Livingston,25 Jul 15
60,39.56,Nichole Birmingham,1,,Birchfield H,Nuneaton,23 May 15
61,39.55,Georgia Hulbert,2,Andrew Hughes,Bracknell AC,Bracknell,28 Mar 15
62,39.45,Jody Edwards,2,,Kingston & Poly,Tooting Bec,4 May 15
63,39.35,Louisa Henn,1,Mo Pearson,Cornwall AC,Par,20 Sep 15
64,39.06,Rachael Denton-Snape,1,Alan Hewson,Windsor Slough Eton & Hounslow,Basingstoke,2 Aug 15
65,38.55,Elen Evans,1,,Cardiff,Cardiff,4 Jul 15
66,38.54,Erin Moffett,1,Gareth Moffett,Ballymena & Antrim,Dublin (S) IRL,19 Jun 15
67,38.52,Melissa Bird,2,Carolyn Franks,Cheltenham,Yate,18 Apr 15
68,38.48,Anastasia Paparakis,2,,Victoria Park City of Glasgow,Kilmarnock,12 Apr 15
69,38.40,Maya Mellor,1,Paul Wilson,Harrogate,York,16 Aug 15
70,38.17,Megan Nelson,1,Bob Willows,Brighton & Hove,Crawley,24 May 15
71,38.05,Abigail Burton,1,Michael Swain,City of York,Sheffield,10 May 15
72,37.74,Erin Alder,2,,Vale of Aylesbury,Aldershot,28 Jun 15
73,37.47,Takudzwa Dirikwe,1,Glenys Morton,Leicester,Loughborough,26 Jul 15
74,37.11,Hannah Westhenry,2,Dean Exton,Weymouth,Braunton,5 Jul 15
75,36.90,Catherine Clayton,1,Murray Grant,Bristol & West,Yate,13 Jun 15
76,36.61,Aliyah Headley,1,,Croydon,Erith,20 Jun 15
77,36.38,Megan Brown,2,,North Ayrshire,Kilmarnock,12 Apr 15
78,36.17,Ceri Jones,2,Paul Jensen,Cardiff,Cardiff,29 Apr 15
79,36.04,Sarah Cavill,1,Murray Grant,Taunton,Street,13 Jun 15
80,35.82,Aimee Seager,2,Roy Stowell,Charnwood,Loughborough,17 Jun 15
81,35.70,Gabriella Holt,1,Daniel Cossins,Team Bath,Bath,24 Jun 15
82,35.58,Gwen Leeming,1,,Basingstoke & Mid Hants,Basingstoke,6 Sep 15
83,35.51,Eleanor Frame,2,,Guildford & Godalming,Southampton,18 Apr 15
84,35.44,Kara Wilson,1,Martin Bishell,Doncaster,Loughborough,4 Apr 15
85,35.13,Nicola McRae,1,Ben Frary,Cleethorpes,Middlesbrough,15 Aug 15
86,34.92,Jessica Westley,1,,Kingston & Poly,Kingston,11 Apr 15
87,34.60,Georgia Volrath-Dale,2,,East Grinstead,Crawley,24 May 15
88,34.56,Ciara Chilvers,1,Kim Weir,St. Mary's Richmond,Hendon,9 Jun 15
89,34.37,Grace Thomas,1,Gordon John Lillis,Bexley,Erith,27 Sep 15
90,34.31,Abbey Cottam,2,Michael Cottam,Radley,Abingdon,13 Sep 15
91,33.99,Ailsa Clark,2,,Edinburgh AC,Livingston,25 Jul 15
92,33.87,Laura Taylor-Barnes,1,,Hillingdon,Winchester,28 Jun 15
93,33.82,Caitlin Stacey,1,,Reading AC,Basingstoke,2 Aug 15
94,33.77,Emily Hartley,1,Robert Halliwell,Wigan & District,Wigan,18 Jul 15
95,33.76,Ellie Smith,2,,Radley,Abingdon,13 Sep 15
96,33.69,Natalie Cockerell,2,,Thurrock,Grays,6 Sep 15
97,33.66,Rosie Fresen,1,Roy Thickpenny,Nene Valley,Luton,21 Jun 15
98,33.50,Beth Crosbie,1,,North Down,Antrim,15 Aug 15
99,33.29,Anna Stephens,2,,North Shields Poly,Gateshead,24 May 15
100,33.26,Annie Freeman,1,Bob Willows,Brighton & Hove,Crawley,31 Aug 15
101,33.22,Tereza Bacakova,1,,Neath,Connah's Quay,29 Aug 15
102,33.14,Olivia Ashworth,1,,Sale Harriers Manchester,Stretford,23 May 15
103,32.86,Elianne Mahay-Goodrich,2,Richard Turner,Enfield & Haringey,Stevenage,18 Apr 15
104,32.81,Nikeeta Sandhu,1,,Notts,Wolverhampton,26 Jul 15
105,32.80,Sophie Fenner,2,Mark Newell,Cambridge H,Crawley,26 Jul 15
106,32.57,Jessica Mead,1,Jeremy Dale,Yate,Bath,24 Jun 15
107,32.47,Lily England,2,David Varney,Newquay & Par,Par,15 Aug 15
108,32.38,Gabbie Lord,1,Philip Garner,Grantham AC,Derby,28 Jun 15
109,32.33,Emma Lowe,1,Brian Spriggs,Sale Harriers Manchester,Stretford,30 Jun 15
110,32.05,Mollie Magee-Sharpe,1,David Long,Doncaster,Cudworth,24 May 15
111,31.79,Elizabeth Ball,2,,Andover,Woodford,10 Oct 15
112,31.75,Ellie Fulton,2,,Kilbarchan,Ayr,19 Aug 15
113,31.74,Lucy Dodd,1,Christopher Finney,Orion,Mile End,28 Jun 15
114,31.49,Grace Overy,1,,Cambridge & Coleridge,Grays,6 Sep 15
115,31.48,Cara Azariah,2,Nigel Groves,Yeovil,Street,13 Jun 15
116,31.44,Paige Ditchfield,1,,East Cheshire,Derby,13 Sep 15
117,31.26,Gabrielle Quigley,1,Shirley Quinn,Chelmsford,Chelmsford,16 May 15
118,31.06,Zoe Crutchley,1,John Edwards,City of Plymouth,Exeter,19 Jul 15
119,30.99,Anna Stephens,2,,Northumberland Schs,Gateshead,20 Jun 15
120,30.70,Ariela Richardson,1,Paul Chamberlain,Southampton,Sandown,20 Dec 15
121,30.51,Anne Flitcroft,2,,Basingstoke & Mid Hants,Portsmouth,13 Jun 15
122,30.15,Tracey Mbumba,1,,Crawley,Crawley,13 Jun 15
122,30.15,Katie Stark,2,Duncan Flockhart,Inverness,Grangemouth,9 Aug 15
124,30.14,Grace Adeleye,1,Clive Thomson,Medway & Maidstone,Dartford,28 Jun 15
125,29.96,Bethany Harley,2,Norma Harris,Stevenage & North Herts,Lee Valley,16 May 15
125,29.96,Lleucu George,1,,Pembrokeshire,Cardiff,4 Jul 15
127,29.87,Hannah Smith,1,Graham Felton,Royal Sutton Coldfield,Cheltenham,4 May 15
128,29.77,Louisa Pitsialis,1,Clyde Gordon,Shaftesbury Barnet,Hendon,27 Jun 15
129,29.72,Emily Rowe,2,David Rowe,Liverpool H,Bebington,23 May 15
130,29.71,Keira Davies,2,,Doncaster,Sheffield,13 Jun 15
131,29.41,Caitlin Boudewyn,2,,Birchfield H,Birmingham,11 Jan 15
132,29.33,Melissa Kolic,1,Andrew Compton,Forest of Dean AC,Swindon,17 Oct 15
133,29.12,Tori Blair,2,,Ballymena & Antrim,Tullamore IRL,11 Jul 15
134,29.03,Phoebe Emburey,1,,South London,Tooting Bec,29 Aug 15
135,28.63,Neve Palmer,1,Roy Palmer,Cambridge & Coleridge,Peterborough,19 Jul 15
136,28.57,Victoria Kirby,1,Andrew Compton,Gloucester,Swindon,17 Oct 15
137,28.55,Samantha Edgar,1,,Aberdeen,Dundee,28 Jun 15
138,28.44,Denisha Marshall-Brown,1,Debbie Cook,Herne Hill,Tooting Bec,27 Sep 15
139,28.26,Chloe Williams,2,Kim Weaving,Thanet AC,Chelmsford,16 May 15
140,28.23,Abbie Johnstone,1,Andrew Scott,Copeland,Hyndburn,1 Aug 15
141,28.05,Chloe Rowberry,2,,Newark AC,Loughborough,23 Sep 15
142,28.04,Summer Nolan,1,Kelvin Richards,Victoria Park & Tower Hamlets,Southend,31 Aug 15
143,27.96,Luisa Chantler Edmond,2,Peter O'Keefe,Radley,Horspath,24 May 15
144,27.78,Eve Hodson,2,Gary Herrington,Coventry,Loughborough,4 Apr 15
145,27.46,Jessica Lay,2,,Banbury,Banbury,16 May 15
146,27.43,Evie Harris-Jenkins,2,Kevin Murch,Rugby & Northampton,Corby,13 Jun 15
147,27.23,Imogen Bennett,2,,Hastings AC,Crawley,24 May 15
148,27.12,Elizabeth Joannides-Gray,1,,Woking,Kingston,13 Jun 15
149,27.05,Cara Upton,1,,Winchester,Portsmouth,23 May 15
150,27.03,Amy Dowsett,2,Alan Jones,Great Yarmouth,Norwich,6 Jun 15
151,27.02,Karolina Rehakova,2,,Cambridge & Coleridge,Cambridge,19 Apr 15
152,26.99,Emily Butcher,1,,Nithsdale,Grangemouth,22 Aug 15
153,26.93,M Adewoju,2,,Essex Schs,Chelmsford,13 Jun 15
154,26.72,Chloe Wilson,2,Hanno Fischer,Huntingdonshire,Luton,21 Jun 15
155,26.71,Laura Fairclough,1,Colin Spark,St. Helens Sutton,Bebington,23 May 15
156,26.59,Lucy McIntosh,1,,Caithness AAC,Grangemouth,12 Jun 15
157,26.45,Sarah McGlynn,1,,Lagan Valley,Antrim,15 Aug 15
158,26.42,Tilly Cosgrove,1,,Cambridge H,Eltham,5 Sep 15
159,26.40,Sophie Gray,1,,Cornwall AC,Par,20 Sep 15
160,26.33,Kimberley Fisher,1,,Preston,Preston,13 Sep 15
161,26.11,Stephanie Fisher,1,John Blackie,Holland Sports AC,Dartford,26 Jul 15
162,26.03,Georgia Ray,1,,Chelmsford,Stevenage,12 Jul 15
163,25.96,Megan Fowler,2,,City of York,York,19 Jul 15
163,25.96,Megan Wilson,1,,Huntingdonshire,St. Ives,6 Sep 15
165,25.88,Lauren Auchterlonie,1,,Winchester,Perivale,26 Jul 15
166,25.81,Emma Dakin,1,,Rotherham,Derby,23 May 15
167,25.76,Gabrielle Boyd,1,,Windsor Slough Eton & Hounslow,Eton,4 Apr 15
167,25.76,Lucy Wood,1,Graham Felton,Royal Sutton Coldfield,Tamworth,18 Apr 15
169,25.63,Sophie Casaletto,1,,Basingstoke & Mid Hants,Basingstoke,6 Sep 15
170,25.58,Lilian Cottrell,1,,Unattached,Hendon,27 Jun 15
171,25.47,Imogen Louise Walker,1,Catherine Walker,Herts Phoenix,Ware,14 Jun 15
172,25.36,Georgina Henry,1,,City of Salisbury,Exeter,19 Jul 15
173,25.34,Caitlin Gallagher,1,Garry Gahan,North Devon,Braunton,5 Jul 15
174,25.21,Chloe Davie,2,Colin McCulloch,Pitreavie,Spinkhill,18 Apr 15
175,25.13,Hannah Richardson,1,Kathleen Warhurst,Retford,Lincoln,13 Sep 15
176,25.06,Zoe-Ann Bishop,1,,Swindon,Swindon,21 Nov 15
177,24.98,Amelia Royce,1,,Stevenage & North Herts,Bedford,6 Sep 15
178,24.92,Emma Hough,1,David Kitchen,Chesterfield,Scunthorpe,18 Apr 15
179,24.86,Alannah McGrath,1,,Harrow,Hendon,9 Jun 15
180,24.65,Sophie Roy,1,,Corby,Corby,24 May 15
181,24.56,Jennifer Sani,1,Alexander Wort,Cardiff Archers,Tipton,28 Jun 15
182,24.37,Rebecca Aspin,1,Rob Pollard,New Marske,Gateshead,17 May 15
183,24.23,Lauren Hamilton,1,,North Down,Antrim,15 May 15
184,24.21,Milly Saint,2,,Cornwall Schs,Par,20 Sep 15
185,24.18,Amy D'Arcy,2,Annette Weale,Yeovil,Gloucester,18 Apr 15
186,24.10,Sian Kerry,2,,Kingston upon Hull,York,5 Sep 15
187,24.09,Ella Adams,1,Mark Hay,Team Bath,Bath,26 Apr 15
187,24.09,Jessica Screen,1,,Cardiff Archers,Cardiff,28 Apr 15
189,24.06,Treisse Cole,2,,Bedfordshire Schs,Bedford,10 Jun 15
190,24.01,Ailish Straver,2,,Woking,Brighton,26 Jul 15
191,23.91,Hannah Bemister,2,,Southend,Ipswich,19 Apr 15
192,23.83,Zoe Oshilaja,1,,Camberley,Bracknell,28 Mar 15
193,23.80,Jessica North,2,,Kingston upon Hull,Hull,12 Apr 15
194,23.73,Neave Anderson,1,,Caithness AAC,Inverness,3 Jun 15
195,23.59,Anne-Marie Davies,1,,Dacorum,Hemel Hempstead,12 Jul 15
196,23.45,Indigo Johnson,2,,Diss,Bury St. Edmunds,13 Sep 15
197,23.42,Erica Hilbery,1,,Cambridge & Coleridge,Peterborough,10 May 15
197,23.42,Erin Wigton,1,,North Ayrshire,Grangemouth,22 Aug 15
199,23.35,Yasmin Lloyd,1,,Windsor Slough Eton & Hounslow,Basingstoke,2 Aug 15
200,23.33,Fern Christian,1,,Manx,Douglas,22 Jul 15
201,23.18,Claire Buttivant,2,,Chiltern,Horspath,18 Apr 15
201,23.18,Gabrielle MacGregor,1,,Caithness AAC,Inverness,28 Jun 15
203,22.98,Grace Munday,2,,Altrincham,Warrington,18 Apr 15
204,22.79,Funmi Ademuwagun,2,,Harrow,Little Marlow,16 May 15
205,22.78,Kate Carmichael,1,,Sedgefield,Middlesbrough,15 Aug 15
206,22.66,Claudia Lee,2,,Bedford & County,Bedford,10 Jun 15
207,22.65,Charlotte Knight,1,Christopher Finney,Orion,Woodford,9 Jun 15
208,22.51,Freya Gutteridge,2,Sam Harrison,Havering,Ashford,18 Apr 15
209,22.43,Jasmin Kemp,2,Geoff Capes,City of Norwich,Bury St. Edmunds,13 Sep 15
210,22.27,Hope Adex,2,,Trafford,Darlington,18 Apr 15
211,22.23,Olivia Kosylowicz,1,,Cheltenham,Cardiff,16 May 15
212,22.10,Patience Abereniye-Anga,1,,Medway & Maidstone,Gillingham,18 Apr 15
213,22.09,Ellie Collins,2,Ian Robinson,Wrexham,Wrexham,26 Sep 15
214,22.06,Jess Hutchinson,2,Paul Wilson,City of York,Spinkhill,28 Jun 15
215,22.05,April Scarth,2,,Colchester & Tendring,Bury St. Edmunds,12 Jul 15
