Rank,Performance,Name,Year,Coach,Club,Venue,Date
22,40.26,Emily Cook,2,Lyn Orbell,Birchfield H,Birmingham,20 Jul 14
23,40.10,Kayomie Thompson,3,Neville Thompson,Shaftesbury Barnet,Watford,19 Apr 14
24,39.86,Kayleigh Brown,1,Tony Livingstone,Gateshead,Jarrow,14 Jun 14
25,39.49,Chloe Nethery,1,Norman Gardiner,Pitreavie,Aberdeen,20 Apr 14
26,39.45,Emma Crooke,3,,Birchfield H,Abingdon,1 Jun 14
27,39.21,Lucy Knott,3,Samantha Brewer,Thames Valley,Brunswick ME USA,18 Apr 14
28,39.11,Jasmine Burke,3,,Sale Harriers Manchester,Blackpool,9 Aug 14
29,39.10,Eloise Marshall,3,Eric Davison,Worthing,Darlington,4 May 14
30,38.60,Hannah Allen,3,Gareth Moffett,Ballymena & Antrim,Belfast,7 Jun 14
31,38.54,Bethany Thomas,1,,Skyrac,York,7 Jun 14
32,37.95,Mia Shepherd,1,Kenny Milton,Kilbarchan,Livingston,30 Aug 14
33,37.65,Sophie Goddard,3,Mick Shortland,Stevenage & North Herts,Harrow,27 Jul 14
34,37.32,Emily Evans,2,Mick Shortland,Stevenage & North Herts,Watford,24 May 14
35,36.62,Rosie Castle,1,Graham Arnold,City of Portsmouth,Newham,8 Jun 14
36,36.61,Daisy Gilbert,1,,Kettering,Kettering,2 Aug 14
37,36.56,Anieshka Mido,1,,Croydon,Stevenage,1 Jun 14
38,36.52,Elle Cockell,1,Robert Earle,Braintree,Braintree,6 Jul 14
39,36.12,Honor Slade,1,,Dorchester,Bournemouth,25 May 14
40,35.96,Ziana Azariah,1,Nigel Groves,Yeovil,Yeovil,6 Jul 14
41,35.93,Rebecca Todd,2,,"Blackpool, Wyre & Fylde",Blackpool,14 Jun 14
42,35.90,Sophie Jackson,1,,Cwmbran,Cwmbran,27 Apr 14
43,35.73,Wallis Canning,1,Deborah Percy,Havant,Bournemouth,2 Aug 14
44,35.04,Natalie Robinson,1,Shaun Medlen,Orion,Mile End,27 Apr 14
45,34.89,Alexandra Bartle,2,,Kingston & Poly,Kingston,30 Apr 14
46,34.61,Jordyn Robinson,1,,Epsom & Ewell,Kingston,12 Jul 14
47,34.54,Rosie Purchase,1,Nigel Kesteven,Notts,Derby,5 Apr 14
48,34.53,Emily Baker,2,,Worthing,Worthing,2 Aug 14
49,34.04,Bonnie Brito Costa,3,John Hillier,Blackheath & Bromley,Bromley,1 Jun 14
50,34.00,Melissa Namubiru,1,Richard Turner,Enfield & Haringey,Croydon,29 Jun 14
51,33.83,Melissa Moffett,1,,Ballymena & Antrim,Antrim,16 May 14
52,33.62,Hannah Searing,3,Paul Head,Dartford H,Tonbridge,12 Jul 14
53,33.38,Meegan Leih,1,,Longwood,Cudworth,4 May 14
54,33.29,Bethany Evans,1,,Preston,Dunfermline,27 Apr 14
55,33.11,Lauren Clark,3,,Gateshead,Spinkhill,1 Jun 14
56,32.33,Rebecca Spear,2,Colin Petty,North Devon,Braunton,14 Jun 14
57,31.93,Zoe Lynch,1,,Lancaster & Morecambe,Carlisle,4 May 14
58,31.71,Joanna Walmsley,1,,Southport Waterloo,Litherland,4 May 14
59,31.11,Awen Rosser,2,Paul Jensen,Swansea,Cardiff,5 Jul 14
60,30.94,Jessica Bruton,1,Richard Turner,Enfield & Haringey,Chelmsford,2 Aug 14
61,30.82,Lianne Baker,2,,Worthing,Crawley,29 Mar 14
62,30.77,Kaitlin Enderwick,1,,Middlesbrough & Cleveland,York,10 May 14
63,30.72,Alice Botting,1,Paul Dickenson,Windsor Slough Eton & Hounslow,Birmingham,7 Sep 14
64,30.71,Isobel Akrill,1,,Preston,Derby,13 Jul 14
65,30.58,Sarah Broadhurst,3,,Edinburgh AC,Livingston,30 Aug 14
66,30.49,Ellie Bloomfield,1,Rob Careless,Ipswich,King's Lynn,17 Aug 14
67,30.15,Katherine Ellis,3,,Basildon,Newham,27 Apr 14
68,29.97,Danielle Lloyd,2,,Telford AC,Gloucester,27 Apr 14
69,29.35,Victoria Page,2,,Worksop,Derby,25 May 14
70,29.08,Georgina Page,1,Ivan Washington,Worksop,Derby,6 Dec 14
71,29.06,Megan Davies,3,,Banbury,Banbury,2 Aug 14
72,28.81,Katie Matthews,2,,Crewe & Nantwich,Warrington,13 Jul 14
73,28.75,Megan Weetman,2,,Deeside AAC,Connah's Quay,17 May 14
74,28.70,Alisha Bradford,3,,Team Kennet,Winchester,2 Aug 14
75,28.35,Hayley Rooks,3,,Dorchester,Exeter,17 Aug 14
76,28.25,Debbie Castle,2,,West Suffolk,Ipswich,25 May 14
77,27.82,Amy Holder,2,Neville Thompson,Reading AC,Eton,29 Jun 14
78,27.45,Louisa Marshall,2,,Great Yarmouth,Great Yarmouth,8 Jun 14
79,26.78,Katie Nicholson,1,,Cumbria Schs,Carlisle,13 Apr 14
80,26.74,Rachel Laqeretabua,1,David Hull,Tonbridge,Bromley,1 Jun 14
81,26.61,Bethany Large,3,,Swindon,Dartford,21 Jun 14
82,26.50,Annie Bawo,3,,Thames Valley,Perivale,27 Apr 14
82,26.50,Laura Jones,2,,Andover,Swindon,17 May 14
84,26.15,Iris Maxfield,1,Shaun Medlen,Orion,Walthamstow,8 Nov 14
85,25.86,Laura Morris,1,,Hereford,Hereford,7 Jun 14
86,25.81,Ellen Brown,1,Paul Wilson,City of York,Spinkhill,27 Apr 14
87,25.69,Megan Edwards,3,,Colwyn Bay,Leigh,29 Jun 14
88,25.25,Stacey Holland,1,,Middlesbrough (Mandale),Middlesbrough,14 Jun 14
89,25.02,Francesca Allen,2,Chris Millard,North Somerset,Yate,29 Jun 14
90,24.70,Simisola Oyesanya,3,,Shaftesbury Barnet,Oxford,17 May 14
91,24.54,Morayo Benson,1,,Edinburgh AC,Spinkhill,1 Jun 14
92,24.06,Nkoli Atuanya,2,Alan Hewson,Windsor Slough Eton & Hounslow,Norwich,27 Apr 14
93,23.86,Emma Stockton,1,,North Down,Antrim,16 May 14
94,23.75,Maya Smith,1,,South London,Coulsdon,29 Jun 14
,59.74,Alessandra Wall,3,,Cardiff,Gothenburg SWE,14 Jun 14
,58.98,Emma O'Hara,3,Kevin O'Hara,Radley,Philadelphia PA USA,24 Apr 14
,43.50,Laeken Impey,1,Jack Kee,Marshall Milton Keynes,Birmingham,12 Jul 14
