Rank,Performance,Name,Year,Coach,Club,Venue,Date
28,32.95,Lottie Harding,1,Howard Moscrop,Swindon,Basingstoke,4 Nov 23
29,32.81,Kirsten McDonald-Small,2,,Ellon,Grangemouth,28 Oct 23
30,32.80,Abigail McBriar,2,Martin McBriar,Winchester,Winchester,7 May 23
31,32.78,Lowri Gibbon,2,,Neath,Neath,27 Jun 23
32,32.67,Violet Snelgrove,2,,Swansea,Swansea,20 Aug 23
33,32.15,Phoebe Oliver,2,,Swindon,Swindon,10 Sep 23
34,31.99,Tia Tuft,2,,Deeside AAC,Treborth,10 Sep 23
35,31.88,Seraphina Luscombe,1,,Enfield & Haringey,Hendon,21 May 23
36,31.70,Martha Sheriffe,1,,Border,Carlisle,26 Jul 23
37,31.66,Lila Chapelhow,1,Cathy James,Thurrock,Chelmsford,8 Jul 23
38,31.63,Charlotte Bell,2,Christopher Brown,Stroud,Exeter,30 Jul 23
39,31.41,Kirsten Small,1,Nicola McDonald,Ellon,Inverness,17 Sep 23
40,31.10,Amelia Cannon,1,,Tonbridge,Basingstoke,17 Jun 23
41,31.09,Sayaka Zalewska,2,,Invicta East Kent,Gillingham,15 Jul 23
42,31.05,Evie Wilkins,1,,Swindon,Swindon,10 Sep 23
43,30.86,Abigail Conway,2,,Dacorum,Hemel Hempstead,10 Jun 23
44,30.85,Charlotte Doney,2,,Tavistock,Exeter,30 Apr 23
45,30.84,Olivia Pilbeam,2,,Tonbridge,Tonbridge,22 Jul 23
46,30.77,Lexi Price,2,,Essex Schs,Grays,10 Jun 23
47,30.65,Maddison Lopez,2,,Bexley,Bromley,13 May 23
48,30.61,Charlotte Bloodworth,2,,Blackheath & Bromley,Bromley,13 May 23
49,30.60,Lailah Steptoe,2,,Bromsgrove & Redditch,Leamington,15 Jul 23
49,30.60,Lucy Cooper,2,,Cumbernauld,Aberdeen,19 Aug 23
51,30.46,Holly Ivison,2,,Border,Carlisle,30 Aug 23
52,30.19,Monica Malagala,1,Geoff Tyler,Colchester H,Watford,6 Aug 23
53,30.05,Madison Poulter,2,,Chelmsford,Basingstoke,4 Nov 23
54,29.75,Enid Whitten,2,,Stevenage & North Herts,Stevenage,21 May 23
55,29.74,Alix Findlay,2,,Peterhead,Grangemouth,6 Aug 23
56,29.69,Arabella Ashby,2,,Herts Phoenix,Hornchurch,2 Jul 23
57,29.68,Miley Carruthers,2,,Kilmarnock,Aberdeen,19 Aug 23
58,29.54,Alex Phillips,2,,Rugby & Northampton,Corby,10 Jun 23
59,29.48,Sara Scrivens,2,,Invicta East Kent,Bromley,29 Apr 23
60,29.17,Nissi Egbowon,2,,Essex Schs,Grays,10 Jun 23
61,28.96,Eloise Smith,1,,Braintree,Chelmsford,16 Jul 23
62,28.95,Malia Anderson-Watson,1,,London Heathside,Lee Valley,13 Aug 23
63,28.83,Scarlette Slater-Rowley,2,Marjolein Templeton,Retford,Newark,30 Jul 23
64,28.69,Cecilia Victorious,2,,London Schs,Battersea Park,10 Jun 23
64,28.69,Holly Treece,2,,Border,Carlisle,19 Aug 23
66,28.68,Robyn Douglass,2,Alex Giles,Gateshead,Jarrow,10 Jun 23
67,28.61,Jessica Lamprell,2,,Ipswich,Hemel Hempstead,16 Jul 23
68,28.60,Satine Wearden,1,,West Cheshire,Stretford,23 Sep 23
69,28.54,Afua Agordo,2,,Rugby & Northampton,Rugby,15 Apr 23
70,28.35,Anna Clark,2,Bernard Marley,Victoria Park City of Glasgow,Grangemouth,13 Aug 23
71,28.02,Evie Lewis,2,Cheryl Angell,Team Kennet,Harrow,16 Sep 23
72,28.00,Ava Smith,1,,Rhondda,Cardiff,25 Jun 23
73,27.96,Isobel Jones,2,,Woking,Kingston,3 Jun 23
73,27.96,Mary Nasilasila,2,Carolyn Franks,Cheltenham,Sportcity,2 Sep 23
75,27.85,Joanna North,1,,Harrogate,Hull,22 Jul 23
76,27.76,Joyce Ligeti-Pretorius,1,Kathryn Woodcock,Oxford City,Nuneaton,24 Sep 23
77,27.71,Maya Tseayo,1,,Chelmsford,Chelmsford,2 Jul 23
78,27.37,Maya Worika,2,,Basildon,Chelmsford,8 Jul 23
79,27.15,Alice Buckley,2,,Wirral,Middlesbrough,13 Aug 23
80,26.78,Isabelle Stevens,2,,Cambridge H,Bromley,29 Apr 23
81,26.76,Michelle Adakomola,2,,Giffnock North,Sportcity,2 Sep 23
82,26.57,Oluwatumininu Aladenika,1,,Essex Schs,Grays,10 Jun 23
83,26.54,Toni Oteju,2,,Bolton,Stretford,10 Jun 23
84,26.39,Ethel Olaigbe,2,,Cambridge H,Tooting Bec,22 Jul 23
85,26.18,Rubie Slater-Rowley,2,Marjolein Templeton,Retford,Newark,10 Jun 23
85,26.18,Kira Dunford,1,,Brighton & Hove,Horspath,10 Sep 23
87,25.98,Tess Flack,2,,St. Mary's Richmond,Twickenham,3 Jun 23
88,25.83,Sophia Gebara,1,,Leicester,Tamworth,3 Jun 23
89,25.48,Grace O'Malley,2,,Rugby & Northampton,Rugby,22 Aug 23
90,25.38,Praise Iyogun,2,,Essex Schs,Grays,10 Jun 23
91,25.26,Francesca Birch,1,Margaret Nicholls,Ipswich,Bury St. Edmunds,3 Sep 23
92,25.16,Ella Reece,2,David Callaway,Wimborne,Bournemouth,10 Sep 23
93,24.99,Eboni Roach,2,,Havering,Bromley,7 May 23
94,24.96,Rosie Leil,2,,Lancashire Schs,Blackpool,10 Jun 23
94,24.96,Eloise Rogers,1,,Dundee Hawkhill,Aberdeen,19 Aug 23
96,24.95,Autumn Nation,2,,Cardiff & The Vale Schs,Cardiff,24 May 23
97,24.94,Ellis Thomas,2,Vespa Ellis,Basildon,Reading,8 Jul 23
98,24.90,Olamide Elemide-Emis,1,,Thurrock,Grays,2 Sep 23
99,24.88,Darcey Thorne-Henderson,1,Martin McBriar,Winchester,Portsmouth,13 May 23
100,24.85,Eliska Simpson,1,Cheryl Angell,Team Kennet,Swindon,10 Sep 23
101,24.84,Alexa Fisher,2,,Cardiff & The Vale Schs,Cardiff,1 Jul 23
102,24.82,Lily Stephenson,2,,Border,Bury,3 Jun 23
103,24.75,Nia Wakley,2,,Swansea,Swansea,23 Apr 23
104,24.74,Ava-Lee Sarosh-white,2,Sebastian Wadlow,Dacorum,Bedford,6 Aug 23
105,24.70,Alice Brasher,1,,Buckinghamshire Schs,Milton Keynes,10 Jun 23
106,24.49,Yasmin Sheikh,2,,Reading AC,Reading,13 May 23
107,24.47,Isabelle Doney,1,,Tavistock,Tavistock,24 Sep 23
108,24.32,Isla Armstrong,1,,Carlisle Aspatria,Carlisle,30 Aug 23
109,23.96,Chloe Fields,2,,Lincoln Wellington,Leeds (S),8 Jul 23
110,23.63,Jessica Nicholls,2,,Stevenage & North Herts,Stevenage,10 Sep 23
111,23.25,Elizabeth Boissiere,2,,Ealing Southall & Middx,Hendon,22 Jul 23
112,23.07,Amelia Harris,2,,Tonbridge,Reading,8 Jul 23
113,23.05,Amy Woolland,2,,Wycombe,Horspath,13 May 23
114,22.90,Neva Jansen,2,Chris Privett,Hercules Wimbledon,Horspath,10 Sep 23
114,22.90,Olivia Postles,2,,Tipton,Wrexham,23 Sep 23
116,22.61,Nicquette Wenhorn,2,,Essex Schs,Grays,10 Jun 23
117,22.60,L Douglas,2,,Durham Schs,Gateshead,17 Jun 23
118,22.53,Ivy Paitoo,1,,London Heathside,Harrow,4 Jun 23
119,22.46,Stephanie Wakefield,2,,Newark AC,Mansfield,8 Jul 23
120,22.36,Kaila Marc,2,,Worthing,Brighton,1 Sep 23
121,22.35,Carys Francis,1,Craig Pounder,City of York,Hull,22 Jul 23
122,22.20,Elkie Baker,2,Neville Thompson,London Heathside,Hendon,22 Jul 23
123,22.19,Kimi Wilkinson,2,,Reading AC,Reading,13 May 23
124,22.13,Holly Whittaker,2,,Elgin,Inverness,23 Apr 23
125,22.10,Chloe Edwards,2,,St. Mary's Richmond,Twickenham,3 Jun 23
126,22.09,Olivia Jones,1,,Wimborne,Exeter,16 Jul 23
127,22.00,Victoria Pinel,1,Catarina Hallden,Jersey,Portsmouth,13 May 23
128,21.96,Joan Omoregbee,2,,Harrogate,Shildon,25 Jun 23
129,21.70,Samantha Horman,1,,Cambridge & Coleridge,Ware,23 Apr 23
129,21.70,Charlotte Parsons,2,,Barnet,Lee Valley,14 May 23
131,21.60,Sonia Gattward,2,,Unattached,Carlisle,19 Jul 23
132,21.58,Zara Collins,1,,Cheltenham,Carmarthen,7 May 23
133,21.48,Grace Morris,1,Robert Eales,Blaenau Gwent,Cardiff,1 Jul 23
134,21.46,Tess Noblet,2,,Woodford Green Essex Ladies,Chelmsford,8 Jul 23
135,21.42,Mechelle Fasoro,2,,Falkirk,Grangemouth,6 Aug 23
136,21.29,Iris Foreman,2,,Chiltern,Milton Keynes,10 Jun 23
137,21.28,Oliviyah Antwi,1,,Victoria Park & Tower Hamlets,Dartford,22 Jul 23
138,21.24,Sophie Forgrave,1,Ian Robinson,Wrexham,Wrexham,23 Sep 23
139,21.09,Chloe Law,2,Neil Dutton,Holmfirth,Cudworth,14 May 23
140,21.08,Roisin McClelland,1,,Law,Carlisle,16 Dec 23
141,21.05,Florence Kelly,1,Richard Eastman,Kidderminster & Stourport,Telford,3 Jun 23
142,21.01,Aleisha Wilkins,2,,Cardiff & The Vale Schs,Cardiff,24 May 23
