Rank,Performance,Name,Year,Coach,Club,Venue,Date
29,39.84,Jenni Potter,2,David McKay,West Cheshire,Blackburn,30 Jun 13
29,39.84,Emma Crooke,2,,Birchfield H,Cheltenham,30 Jun 13
31,39.68,Holly Rodgers,1,,Rotherham,Hull,12 Oct 13
32,39.09,Hannah Searing,2,Paul Head,Dartford H,Bromley,10 Jun 13
33,38.48,Emily Cook,1,Lyn Orbell,Birchfield H,Birmingham,28 Apr 13
34,38.39,Jasmine Burke,2,Brian Spriggs,Sale Harriers Manchester,Stretford,8 Jun 13
35,37.97,Emily Evans,1,Mick Shortland,Stevenage & North Herts,Cambridge,29 Jun 13
36,37.79,Lucy Knott,2,Samantha Brewer,Thames Valley,Wormwood Scrubs,18 May 13
37,37.53,Ashleigh Stephenson,2,Susan Williams-Joseph,Thames Valley,Battersea Park,8 Jun 13
38,37.45,Hannah Allen,2,Gareth Moffett,Ballymena & Antrim,Belfast,15 Jun 13
39,37.30,Sinead O'Brien,3,Terry Letheby,Walton,Walton,15 Jun 13
40,37.08,Ellie Greenwood,1,Michael Morley,Halifax,Stockport,3 Aug 13
41,37.00,Sophie Goddard,2,Mick Shortland,Stevenage & North Herts,Luton,6 Apr 13
42,36.83,Manon Edwards,1,Ian Robinson,Wrexham,Bebington,28 Jul 13
43,36.40,Megan Davies,2,,Banbury,Horspath,26 May 13
44,36.15,Rebecca Woolley,2,,Mansfield,Loughborough,28 Jul 13
45,36.13,Kayleigh Arthurton,1,,Basildon,Basildon,28 Apr 13
46,35.27,Anicia Brown,3,Graeme Allan,Thames Valley,Hendon,24 Aug 13
47,35.23,Kathryn Wallace,3,,City of Lisburn,Antrim,17 May 13
48,34.79,Sage Milo Garner,2,Philip Garner,Grantham AC,Corby,30 Jun 13
49,34.63,Kerry McIlwaine,1,,Northern Ireland Schs,Tullamore IRL,1 Jun 13
50,34.18,Jessica Rogers,2,Graham Hall,New Marske,Middlesbrough,9 Jun 13
51,33.96,Naomi Lee,1,Anna Hopcroft,Lewes,Lewes,2 Jun 13
52,33.46,Kirsty Wallace,2,,Pitreavie,Grangemouth,20 Apr 13
53,33.38,Kayomie Thompson,2,Neville Thompson,Shaftesbury Barnet,Birmingham,8 Sep 13
54,32.99,Alexandra Bartle,1,,Kingston & Poly,Dartford,28 Jul 13
55,32.81,Chelsea Mitchell,2,Sheila Bolland,Spenborough,Stretford,5 May 13
56,32.56,Tamara Reid,1,,Croydon,Aldershot,2 Jun 13
57,32.55,Ellie Norris,3,,Windsor Slough Eton & Hounslow,Birmingham,8 Sep 13
58,32.34,Natalie Robinson,1,Shaun Medlen,Orion,Walthamstow,30 Nov 13
59,31.90,Emily Baker,1,,Worthing,Worthing,18 May 13
60,31.76,Laura Feely,2,Mick Shortland,Stevenage & North Herts,Stevenage,15 Sep 13
61,31.57,Eleanor Dumper,2,,Blackheath & Bromley,Bromley,15 Jun 13
62,31.54,Imogen Hyde,1,,Cambridge & Coleridge,Cambridge,25 May 13
63,31.34,Sarah Broadhurst,2,,Edinburgh AC,Aberdeen,18 Aug 13
64,31.18,Victoria Page,1,Paul Evenden,Worksop,Corby,30 Jun 13
65,31.04,Louisa Marshall,1,,Great Yarmouth,Great Yarmouth,23 Jun 13
66,29.94,Annie Bawo,2,,Thames Valley,Hendon,24 Aug 13
67,29.76,Hannah Yates,2,Michael Swain,Wakefield,Liverpool,20 Apr 13
68,29.75,Alicia Workman,2,,Banbury,Banbury,28 Apr 13
69,29.48,Katie Matthews,1,,Crewe & Nantwich,Wigan,30 Jun 13
70,29.40,Danielle Lloyd,1,,Telford AC,Wolverhampton,28 Jul 13
71,29.31,Rebecca Spear,1,Colin Petty,North Devon,Tidworth,10 Aug 13
72,29.00,Nina Prells,3,Renate Prells,Swansea,Birmingham,28 Apr 13
73,28.64,Kerry Murch,2,Kevin Murch,Rugby & Northampton,Cheltenham,30 Jun 13
74,28.38,Lianne Baker,1,,Worthing,Crawley,26 Aug 13
75,27.76,Kimberley Carter,2,,Telford AC,Coventry,9 Jun 13
76,27.55,Rachel Koomson,1,,St. Mary's Richmond,Kingston,20 Apr 13
77,27.54,Bronagh Doherty,3,,Olympian Youth,Dublin (S) IRL,26 May 13
78,27.19,Eleanor Woolcott,2,Bob Willows,Brighton & Hove,Brighton,15 Jun 13
79,26.69,Bethany Large,2,,Swindon,Swindon,20 Jul 13
80,26.63,Imogen Stringer,2,,Guildford & Godalming,Guildford,18 May 13
81,26.60,Awen Rosser,1,Paul Jensen,Swansea,Cardiff,6 Jul 13
82,26.22,Lia Stephenson,1,David Johnson,Thames Valley,Hemel Hempstead,10 Aug 13
82,26.22,Pamela Milla,1,,Woodford Green Essex Ladies,Woodford,10 Aug 13
84,25.43,Debbie Castle,1,,Chelmsford,Ipswich,26 May 13
85,24.92,Francesca Allen,1,Chris Millard,North Somerset,Yate,25 May 13
86,24.89,Emily Lupton,1,Aidan Lupton,Preston,Edinburgh,30 Jun 13
87,24.00,Georgie Floyd,2,Caroline Price,Harrow,Woodford,28 Apr 13
88,23.91,Jess Anstice,2,Michael Cottam,Radley,Yeovil,2 Jun 13
89,23.81,Erin Feeley,2,Colin McCulloch,Lasswade,Liverpool,28 Apr 13
90,23.67,Iyani Obi-Adewole,2,,South London,Dartford,28 Jul 13
91,23.49,Nkoli Atuanya,1,Alan Hewson,Windsor Slough Eton & Hounslow,Reading,30 Jun 13
92,23.36,Renee Hector,2,Malcolm Wallace,Enfield & Haringey,Bromley,2 Jun 13
93,23.33,Lauren Cherry,1,Jacqueline Cherry,Oxford City,Horspath,25 Aug 13
94,23.22,Jennifer Coppell,2,Ian Robinson,Wrexham,Bebington,9 Jun 13
95,23.12,Heather Beeton,2,,Warrington AC,Salford,3 Aug 13
96,23.08,Rebecca Grant-Wright,1,,Nene Valley,Peterborough,19 Sep 13
