Rank,Performance,Name,Year,Coach,Club,Venue,Date
41,36.44,Eva Murray,1,Craig Pounder,City of York,Lincoln,22 Jun 25
42,36.39,Freya Davey,1,Jamie Bath,Braintree,Hendon,29 Mar 25
43,35.36,Harley Keith,2,,Aberdeen,Aberdeen,7 May 25
44,34.73,Hayley Dimond,3,Claire Dimond,Rugby & Northampton,Milton Keynes,6 Jul 25
45,34.10,Hannah Carruthers,2,,Lancaster & Morecambe,Blackpool,30 Aug 25
46,34.02,Millie Egerton,1,Lee Doyle,Macclesfield,Ellesmere Port,10 May 25
47,33.94,Erin McBriar,2,Martin McBriar,Winchester,Cardiff,19 Jul 25
48,33.33,Sophie Wardle,1,,Andover,Horspath,17 May 25
49,32.85,Sophie Dillon,1,,Harrogate,Leeds,27 Apr 25
50,32.23,Skyla Turbard,1,,Cheltenham,Yate,31 Aug 25
51,32.01,Lacee Webb,1,Timothy Williams,Blackheath & Bromley,Liverpool,7 Sep 25
52,31.97,Jasmine Richards,1,Sandra Woodman,Yate,Exeter,20 Jul 25
53,31.86,Katie Southworth,1,,Leigh,Blackburn,27 Apr 25
54,31.72,Olivia Myers,1,Dominic Waring,Spenborough,Cleckheaton,13 Jul 25
55,31.52,Morgane Argivier,1,,Swale Combined,Ashford,2 Aug 25
56,31.40,Ash Hillier-Smith,1,Sam Hillier-Smith,Yate,Yate,31 Aug 25
57,31.30,Jasmin Musgrove F20/T20,2,,Crawley,Crawley,22 Jun 25
58,31.22,Hollie Stitt,1,,North Down,Tullamore IRL,31 May 25
59,30.99,Leo Swindells,2,,Bracknell AC,Bracknell,19 Aug 25
60,30.98,Hattie Rastle-Connolly,2,Andrew Hughes,Bracknell AC,Bracknell,19 Aug 25
61,30.75,Yasmin Baker,1,Karl Hopper,Wigan & District,Wrexham,28 Sep 25
62,30.45,Emilia Wazydrag,1,,Woking,Kingston,22 Jun 25
63,30.31,Eleanor Peters,1,,Wirral,Liverpool,11 May 25
64,29.74,Mairead Mcgrath,1,Jamie Bath,Shaftesbury Barnet,Lee Valley,11 May 25
65,29.64,Billie Kennedy,1,,Derby,Derby,15 Apr 25
66,29.54,Eve Muirhead,1,,Leeds City,Cudworth,10 May 25
67,29.36,Jia Atkins,2,,Lewes,Lewes,22 Jun 25
68,29.18,Efa Williams,1,,Swansea,Aberdare,12 Aug 25
69,29.09,Hannah Turrell,1,,Worthing,Lewes,22 Jun 25
70,28.83,Caitlan Burke,3,,Huntingdonshire,Cambridge,27 Apr 25
71,28.79,Abigail Foster,1,Leonard Miller,Border,Leigh,25 May 25
72,28.47,Sky Lewis,2,,Elswick,Shildon,17 May 25
73,27.76,Zoe Arrenberg,1,,Cheltenham,Gloucester,5 May 25
74,26.83,Megan Brown,2,,Deeside AAC,Connah's Quay,25 May 25
75,26.76,Katelyn Milburn,1,Clive Thomson,Tavistock,Exeter,27 Apr 25
76,26.51,Beth Palmer,1,Bob Broadbridge,Newbury,Poole,17 May 25
77,26.26,Abigail Barr,2,,Ballymena & Antrim,Belfast,17 May 25
78,26.20,Anna McArdle,2,,Rothwell,Cudworth,10 May 25
79,25.49,Alicia Burman,1,,Ipswich,Bury St. Edmunds,21 Sep 25
80,25.37,Safiya Williams,1,Paul Filer,Yate,Yeovil,19 Apr 25
81,25.22,Lily Thompson,3,,Darlington H,Shildon,19 Jul 25
82,24.97,Adora Sotannde,1,,Edinburgh AC,Kilmarnock,13 Apr 25
83,24.80,Cherie Ufuoma,1,Les Hall,Bolton,York,31 May 25
84,24.64,Mariah Marshall,2,Tom Cochrane,Bournemouth,Poole,11 May 25
85,24.12,Maddy Powles-Warren,2,,City of Norwich,Eton,22 Jun 25
86,24.06,Laila Sobers,1,Andrew Hughes,Bracknell AC,Bracknell,14 Jun 25
87,23.48,Lucy Hill,2,,Bury,Leigh,2 Aug 25
88,23.13,Muna Mokah,1,,Huntingdonshire,Peterborough,10 May 25
